employee_id,employee_number,country,state,city,office_site,office_type,age,age_band,gender,atsi_identification,department,job_role,job_level,highest_education,years_at_company,hire_year,years_in_current_role,years_since_last_promotion,years_with_current_manager,training_sessions_last_year,flexible_work,absence_days,inclusion_index,wellbeing_index,development_index,work_life_balance,job_satisfaction,performance_rating,sdg_score,base_salary_aud,oncosts_aud,super_aud,hired_flag,terminated_flag,active_employee,attrition,employee_status,termination_reason,total_employment_cost_aud,is_terminated,is_active,sdg_band,performance_band,satisfaction_band,wellbeing_band,promotion_delay_band,tenure_band,comparable_role_group,retention_risk_segment,high_value_at_risk,hq_branch_group,sdg_score_recalculated,sdg_score_match
E100081,244006,Australia,South Australia,Adelaide,Adelaide Branch,Branch,51,45-54,Male,No,Corporate Services,Payroll Officer,1,Associate Degree,4,2022,0,1,1,3,Yes,6,4,2,4,3,2,1,3,107500,19350,12900,1,0,1,No,Active,,139750,0,1,Moderate SDG,Low Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,4-5 Years,Corporate Services | Payroll Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E103609,304977,Australia,Victoria,Melbourne,Melbourne HQ,HQ,41,35-44,Male,No,Sustainability & Community,Sustainability Analyst,3,Doctorate,2,2024,0,2,1,2,Yes,7,4,2,4,3,3,3,3,151000,27180,18120,1,0,1,No,Active,,196300,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Low Wellbeing,Moderate Promotion Delay,2-3 Years,Sustainability & Community | Sustainability Analyst | Level 3,Lower Observable Risk,Other,HQ,3,Match
E103749,704774,Australia,Victoria,Melbourne,Melbourne HQ,HQ,54,45-54,Male,No,Sustainability & Community,Sustainability Analyst,3,Masters,2,2024,0,2,1,3,Yes,9,1,4,3,3,2,3,2,168000,30240,20160,1,0,1,No,Active,,218400,0,1,Low SDG,Moderate Performer,Low Satisfaction,High Wellbeing,Moderate Promotion Delay,2-3 Years,Sustainability & Community | Sustainability Analyst | Level 3,Lower Observable Risk,Other,HQ,2,Match
E103859,906403,Australia,Victoria,Melbourne,Melbourne HQ,HQ,39,35-44,Male,No,Sustainability & Community,Sustainability Analyst,3,Bachelors,12,2014,7,1,7,5,No,4,5,5,4,1,3,1,5,157200,28296,18864,1,0,1,No,Active,,204360,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Sustainability & Community | Sustainability Analyst | Level 3,Lower Observable Risk,Other,HQ,4,Mismatch
E100338,347082,Australia,Victoria,Melbourne,Melbourne HQ,HQ,26,25-34,Female,Yes,Sustainability & Community,ESG Program Manager,4,Doctorate,5,2021,1,4,1,3,Yes,4,4,5,5,5,4,3,5,212600,38268,25512,1,0,1,No,Active,,276380,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Long Promotion Delay,4-5 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Mismatch
E100476,557244,Australia,Victoria,Melbourne,Melbourne HQ,HQ,40,35-44,Male,No,Sustainability & Community,ESG Program Manager,4,Doctorate,14,2012,13,0,4,3,Yes,3,3,4,3,2,3,4,2,252900,45522,30348,1,0,1,No,Active,,328770,0,1,Low SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,3,Mismatch
E100489,294903,Australia,Victoria,Melbourne,Melbourne HQ,HQ,26,25-34,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,1,2025,1,0,0,1,Yes,10,4,3,3,3,3,3,3,220300,39654,26436,1,1,0,Yes,Terminated,Poor Performance,286390,1,0,Moderate SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,0-1 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,3,Match
E100610,801687,Australia,Victoria,Melbourne,Melbourne HQ,HQ,40,35-44,Male,No,Sustainability & Community,ESG Program Manager,4,Doctorate,18,2008,16,2,3,4,Yes,1,4,3,2,1,2,3,3,269600,48528,32352,1,0,1,No,Active,,350480,0,1,Moderate SDG,Moderate Performer,Low Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,3,Match
E100611,221209,Australia,Victoria,Melbourne,Melbourne HQ,HQ,32,25-34,Male,No,Sustainability & Community,ESG Program Manager,4,Bachelors,3,2023,0,1,0,5,Yes,4,2,4,4,4,3,3,3,228000,41040,27360,1,0,1,No,Active,,296400,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,3,Match
E100625,665723,Australia,Victoria,Melbourne,Melbourne HQ,HQ,64,55-65,Female,No,Sustainability & Community,ESG Program Manager,4,Masters,5,2021,0,4,0,4,Yes,6,4,5,5,1,4,3,4,218000,39240,26160,1,0,1,No,Active,,283400,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Long Promotion Delay,4-5 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Match
E100704,579740,Australia,Victoria,Melbourne,Melbourne HQ,HQ,50,45-54,Female,No,Sustainability & Community,ESG Program Manager,4,Masters,6,2020,6,0,1,3,Yes,4,3,4,5,3,3,4,3,210700,37926,25284,1,0,1,No,Active,,273910,0,1,Moderate SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Mismatch
E100967,463194,Australia,Victoria,Melbourne,Melbourne HQ,HQ,48,45-54,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,16,2010,3,4,12,5,No,13,1,3,4,3,3,3,2,260200,46836,31224,1,0,1,No,Active,,338260,0,1,Low SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Long Promotion Delay,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,2,Match
E100998,759737,Australia,Victoria,Melbourne,Melbourne HQ,HQ,63,55-65,Female,No,Sustainability & Community,ESG Program Manager,4,Masters,12,2014,5,4,8,5,Yes,8,4,5,4,1,4,4,4,232000,41760,27840,1,1,0,Yes,Terminated,Family/Carer Responsibilities,301600,1,0,High SDG,High Performer,High Satisfaction,High Wellbeing,Long Promotion Delay,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Match
E101063,553363,Australia,Victoria,Melbourne,Melbourne HQ,HQ,47,45-54,Female,No,Sustainability & Community,ESG Program Manager,4,Doctorate,6,2020,3,2,4,3,Yes,9,4,4,3,4,3,5,4,231400,41652,27768,1,0,1,No,Active,,300820,0,1,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Moderate Promotion Delay,6-10 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Match
E101071,619008,Australia,Victoria,Melbourne,Melbourne HQ,HQ,40,35-44,Male,No,Sustainability & Community,ESG Program Manager,4,Doctorate,2,2024,2,0,2,4,No,2,4,4,4,4,3,2,4,256800,46224,30816,1,0,1,No,Active,,333840,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Match
E101087,945257,Australia,Victoria,Melbourne,Melbourne HQ,HQ,56,55-65,Male,No,Sustainability & Community,ESG Program Manager,4,Associate Degree,2,2024,1,0,1,3,Yes,5,5,2,3,5,3,2,4,216900,39042,26028,1,0,1,No,Active,,281970,0,1,High SDG,Low Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,2-3 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,3,Mismatch
E101119,454377,Australia,Victoria,Melbourne,Melbourne HQ,HQ,63,55-65,Male,No,Sustainability & Community,ESG Program Manager,4,Bachelors,5,2021,2,3,1,4,Yes,7,3,4,4,4,4,3,4,226300,40734,27156,1,0,1,No,Active,,294190,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Moderate Promotion Delay,4-5 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Match
E101156,919736,Australia,Victoria,Melbourne,Melbourne HQ,HQ,38,35-44,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,17,2009,12,3,5,2,Yes,2,4,3,3,4,4,2,4,260900,46962,31308,1,0,1,No,Active,,339170,0,1,High SDG,Low Performer,High Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Match
E101214,688800,Australia,Victoria,Melbourne,Melbourne HQ,HQ,61,55-65,Male,No,Sustainability & Community,ESG Program Manager,4,Doctorate,1,2025,0,0,0,5,Yes,2,4,4,5,4,3,3,5,249800,44964,29976,1,0,1,No,Active,,324740,0,1,High SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Mismatch
E101352,873767,Australia,Victoria,Melbourne,Melbourne HQ,HQ,55,55-65,Female,No,Sustainability & Community,ESG Program Manager,4,Masters,2,2024,1,1,1,2,Yes,14,5,2,3,4,3,5,4,212300,38214,25476,1,0,1,No,Active,,275990,0,1,High SDG,High Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,2-3 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,3,Mismatch
E101369,245887,Australia,Victoria,Melbourne,Melbourne HQ,HQ,51,45-54,Female,No,Sustainability & Community,ESG Program Manager,4,Doctorate,14,2012,1,13,4,3,No,10,4,3,5,2,3,2,3,256600,46188,30792,1,1,0,Yes,Terminated,Poor Performance,333580,1,0,Moderate SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Long Promotion Delay,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Mismatch
E101730,968755,Australia,Victoria,Melbourne,Melbourne HQ,HQ,47,45-54,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,3,2023,3,0,3,2,No,9,5,4,4,3,4,3,5,225500,40590,27060,1,0,1,No,Active,,293150,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Mismatch
E101811,476951,Australia,Victoria,Melbourne,Melbourne HQ,HQ,53,45-54,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,2,2024,2,0,1,4,Yes,5,4,3,5,3,4,2,4,186200,33516,22344,1,0,1,No,Active,,242060,0,1,High SDG,Low Performer,High Satisfaction,Moderate Wellbeing,Recently Promoted,2-3 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Match
E101849,416908,Australia,Victoria,Melbourne,Melbourne HQ,HQ,52,45-54,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,2,2024,0,1,2,4,No,11,1,5,4,3,2,1,3,232700,41886,27924,1,0,1,No,Active,,302510,0,1,Moderate SDG,Low Performer,Low Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,3,Match
E101863,709165,Australia,Victoria,Melbourne,Melbourne HQ,HQ,53,45-54,Female,No,Sustainability & Community,ESG Program Manager,4,Doctorate,20,2006,19,1,16,2,Yes,7,2,2,4,4,2,4,3,247700,44586,29724,1,1,0,Yes,Terminated,Retirement,322010,1,0,Moderate SDG,High Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,High Performer with Low Satisfaction,HQ,2,Mismatch
E101917,663915,Australia,Victoria,Melbourne,Melbourne HQ,HQ,37,35-44,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,16,2010,0,11,12,2,Yes,5,5,4,5,3,4,2,5,265400,47772,31848,1,0,1,No,Active,,345020,0,1,High SDG,Low Performer,High Satisfaction,High Wellbeing,Long Promotion Delay,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,5,Match
E102069,415856,Australia,Victoria,Melbourne,Melbourne HQ,HQ,41,35-44,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,17,2009,9,7,12,3,No,11,4,4,4,2,2,3,4,278100,50058,33372,1,0,1,No,Active,,361530,0,1,High SDG,Moderate Performer,Low Satisfaction,High Wellbeing,Long Promotion Delay,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Potential Retention Risk,Other,HQ,4,Match
E102166,426529,Australia,Victoria,Melbourne,Melbourne HQ,HQ,44,35-44,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,23,2003,22,0,11,4,Yes,7,1,3,2,3,3,3,2,272900,49122,32748,1,0,1,No,Active,,354770,0,1,Low SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,2,Match
E102356,572792,Australia,Victoria,Melbourne,Melbourne HQ,HQ,34,25-34,Male,No,Sustainability & Community,ESG Program Manager,4,Bachelors,6,2020,6,0,2,4,Yes,7,3,4,5,5,3,4,3,220900,39762,26508,1,0,1,No,Active,,287170,0,1,Moderate SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Mismatch
E102424,684371,Australia,Victoria,Melbourne,Melbourne HQ,HQ,50,45-54,Male,No,Sustainability & Community,ESG Program Manager,4,Bachelors,2,2024,2,0,1,4,No,6,3,5,4,5,3,2,3,218400,39312,26208,1,0,1,No,Active,,283920,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Mismatch
E102440,810723,Australia,Victoria,Melbourne,Melbourne HQ,HQ,61,55-65,Male,No,Sustainability & Community,ESG Program Manager,4,Doctorate,8,2018,5,0,1,2,No,8,4,2,5,3,3,3,3,262300,47214,31476,1,0,1,No,Active,,340990,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,6-10 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Mismatch
E102451,308458,Australia,Victoria,Melbourne,Melbourne HQ,HQ,55,55-65,Male,No,Sustainability & Community,ESG Program Manager,4,Associate Degree,15,2011,1,12,13,3,Yes,5,4,1,5,4,3,3,4,225600,40608,27072,1,0,1,No,Active,,293280,0,1,High SDG,Moderate Performer,Moderate Satisfaction,Low Wellbeing,Long Promotion Delay,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,3,Mismatch
E102587,447772,Australia,Victoria,Melbourne,Melbourne HQ,HQ,39,35-44,Male,No,Sustainability & Community,ESG Program Manager,4,Doctorate,3,2023,2,1,2,2,Yes,5,5,3,2,2,3,2,4,257100,46278,30852,1,0,1,No,Active,,334230,0,1,High SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,2-3 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Match
E102647,243101,Australia,Victoria,Melbourne,Melbourne HQ,HQ,39,35-44,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,12,2014,6,6,6,5,No,9,3,5,4,3,3,2,4,242500,43650,29100,1,0,1,No,Active,,315250,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Long Promotion Delay,10+ Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Match
E102894,741401,Australia,Victoria,Melbourne,Melbourne HQ,HQ,37,35-44,Female,Yes,Sustainability & Community,ESG Program Manager,4,Masters,3,2023,2,0,1,4,Yes,5,5,5,5,5,5,2,5,221600,39888,26592,1,0,1,No,Active,,288080,0,1,High SDG,Low Performer,High Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,5,Match
E103224,677022,Australia,Victoria,Melbourne,Melbourne HQ,HQ,41,35-44,Male,No,Sustainability & Community,ESG Program Manager,4,Bachelors,9,2017,2,4,9,4,Yes,9,3,3,5,5,2,3,3,235300,42354,28236,1,0,1,No,Active,,305890,0,1,Moderate SDG,Moderate Performer,Low Satisfaction,Moderate Wellbeing,Long Promotion Delay,6-10 Years,Sustainability & Community | ESG Program Manager | Level 4,Potential Retention Risk,Other,HQ,3,Match
E103282,904052,Australia,Victoria,Melbourne,Melbourne HQ,HQ,38,35-44,Female,No,Sustainability & Community,ESG Program Manager,4,Masters,0,2026,0,0,0,5,Yes,8,4,4,3,4,3,4,4,194600,35028,23352,1,1,0,Yes,Terminated,Poor Performance,252980,1,0,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Match
E103508,933339,Australia,Victoria,Melbourne,Melbourne HQ,HQ,46,45-54,Female,Yes,Sustainability & Community,ESG Program Manager,4,Doctorate,5,2021,2,1,2,1,Yes,6,5,5,3,4,5,5,5,235100,42318,28212,1,0,1,No,Active,,305630,0,1,High SDG,High Performer,High Satisfaction,High Wellbeing,Recently Promoted,4-5 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,5,Match
E103577,249437,Australia,Victoria,Melbourne,Melbourne HQ,HQ,52,45-54,Female,Yes,Sustainability & Community,ESG Program Manager,4,Doctorate,5,2021,2,3,3,4,Yes,5,5,3,5,2,5,4,5,237100,42678,28452,1,0,1,No,Active,,308230,0,1,High SDG,High Performer,High Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,4-5 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Mismatch
E103682,895306,Australia,Victoria,Melbourne,Melbourne HQ,HQ,45,45-54,Female,No,Sustainability & Community,ESG Program Manager,4,Masters,5,2021,2,1,5,5,Yes,12,4,1,3,3,3,5,3,204600,36828,24552,1,1,0,Yes,Terminated,Family/Carer Responsibilities,265980,1,0,Moderate SDG,High Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,4-5 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,3,Match
E103804,426793,Australia,Victoria,Melbourne,Melbourne HQ,HQ,38,35-44,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,9,2017,9,0,7,1,Yes,11,5,3,3,3,3,3,3,226100,40698,27132,1,0,1,No,Active,,293930,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,6-10 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Mismatch
E103863,789688,Australia,Victoria,Melbourne,Melbourne HQ,HQ,65,55-65,Female,No,Sustainability & Community,ESG Program Manager,4,Doctorate,5,2021,5,0,1,1,Yes,8,1,3,5,4,3,4,3,250700,45126,30084,1,1,0,Yes,Terminated,Family/Carer Responsibilities,325910,1,0,Moderate SDG,High Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,4-5 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,3,Match
E103870,667744,Australia,Victoria,Melbourne,Melbourne HQ,HQ,27,25-34,Male,No,Sustainability & Community,ESG Program Manager,4,Masters,1,2025,1,0,0,4,Yes,8,4,3,4,3,3,3,4,213500,38430,25620,1,0,1,No,Active,,277550,0,1,High SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,0-1 Years,Sustainability & Community | ESG Program Manager | Level 4,Lower Observable Risk,Other,HQ,4,Match
E100076,487297,Australia,Victoria,Melbourne,Melbourne HQ,HQ,64,55-65,Female,No,Technology,IT Support Officer,1,Doctorate,9,2017,0,1,3,3,Yes,12,5,4,5,2,4,4,4,161300,29034,19356,1,1,0,Yes,Terminated,Family/Carer Responsibilities,209690,1,0,High SDG,High Performer,High Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,5,Mismatch
E100113,256891,Australia,Victoria,Melbourne,Melbourne HQ,HQ,50,45-54,Male,No,Technology,IT Support Officer,1,Masters,2,2024,1,1,0,6,No,1,3,5,4,4,3,3,4,117500,21150,14100,1,0,1,No,Active,,152750,0,1,High SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,4,Match
E100174,412743,Australia,Victoria,Melbourne,Melbourne HQ,HQ,38,35-44,Male,No,Technology,IT Support Officer,1,Bachelors,12,2014,12,0,6,3,Yes,5,4,3,4,4,3,3,4,115900,20862,13908,1,0,1,No,Active,,150670,0,1,High SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,10+ Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,4,Match
E100182,945646,Australia,Victoria,Melbourne,Melbourne HQ,HQ,28,25-34,Male,No,Technology,IT Support Officer,1,Bachelors,7,2019,3,0,1,1,Yes,9,5,2,2,4,2,3,2,87500,15750,10500,1,0,1,No,Active,,113750,0,1,Low SDG,Moderate Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,6-10 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,3,Mismatch
E100188,265342,Australia,Victoria,Melbourne,Melbourne HQ,HQ,32,25-34,Male,No,Technology,IT Support Officer,1,Bachelors,0,2026,0,0,0,3,No,6,5,1,2,5,2,1,3,86300,15534,10356,1,0,1,No,Active,,112190,0,1,Moderate SDG,Low Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,0-1 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,3,Match
E100264,889880,Australia,Victoria,Melbourne,Melbourne HQ,HQ,40,35-44,Male,No,Technology,IT Support Officer,1,Associate Degree,12,2014,12,0,9,2,Yes,7,4,3,4,2,3,2,4,100600,18108,12072,1,0,1,No,Active,,130780,0,1,High SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,10+ Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,4,Match
E100337,583260,Australia,Victoria,Melbourne,Melbourne HQ,HQ,53,45-54,Male,No,Technology,IT Support Officer,1,Associate Degree,6,2020,2,2,2,2,Yes,7,3,5,5,2,4,3,4,113700,20466,13644,1,0,1,No,Active,,147810,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Moderate Promotion Delay,6-10 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,4,Match
E100458,976411,Australia,Victoria,Melbourne,Melbourne HQ,HQ,44,35-44,Female,Yes,Technology,IT Support Officer,1,Masters,5,2021,0,5,1,2,No,12,4,5,5,3,5,4,5,135100,24318,16212,1,0,1,No,Active,,175630,0,1,High SDG,High Performer,High Satisfaction,High Wellbeing,Long Promotion Delay,4-5 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,5,Match
E100653,668880,Australia,Victoria,Melbourne,Melbourne HQ,HQ,37,35-44,Male,No,Technology,IT Support Officer,1,Bachelors,16,2010,1,15,1,3,Yes,6,4,3,4,2,3,2,5,137300,24714,16476,1,0,1,No,Active,,178490,0,1,High SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Long Promotion Delay,10+ Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,4,Mismatch
E100656,755919,Australia,Victoria,Melbourne,Melbourne HQ,HQ,43,35-44,Female,Yes,Technology,IT Support Officer,1,Doctorate,2,2024,1,1,1,3,No,8,4,3,4,4,5,4,5,126400,22752,15168,1,1,0,Yes,Terminated,Restructure/Redundancy,164320,1,0,High SDG,High Performer,High Satisfaction,Moderate Wellbeing,Recently Promoted,2-3 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,4,Mismatch
E100705,981995,Australia,Victoria,Melbourne,Melbourne HQ,HQ,32,25-34,Male,No,Technology,IT Support Officer,1,Bachelors,6,2020,4,1,5,5,Yes,8,3,5,3,4,3,3,4,83200,14976,9984,1,0,1,No,Active,,108160,0,1,High SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,4,Match
E100744,725052,Australia,Victoria,Melbourne,Melbourne HQ,HQ,38,35-44,Female,No,Technology,IT Support Officer,1,Doctorate,6,2020,2,2,5,2,Yes,8,3,3,3,5,3,3,4,110600,19908,13272,1,1,0,Yes,Terminated,Poor Performance,143780,1,0,High SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,6-10 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,3,Mismatch
E100754,263263,Australia,Victoria,Melbourne,Melbourne HQ,HQ,41,35-44,Male,No,Technology,IT Support Officer,1,Associate Degree,4,2022,0,0,1,4,No,4,3,3,3,3,3,3,3,74400,13392,8928,1,0,1,No,Active,,96720,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,4-5 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,3,Match
E100768,233175,Australia,Victoria,Melbourne,Melbourne HQ,HQ,43,35-44,Male,No,Technology,IT Support Officer,1,Bachelors,10,2016,0,10,7,5,Yes,8,3,5,2,3,4,3,4,113900,20502,13668,1,0,1,No,Active,,148070,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Long Promotion Delay,6-10 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,4,Match
E100792,354427,Australia,Victoria,Melbourne,Melbourne HQ,HQ,62,55-65,Female,No,Technology,IT Support Officer,1,Masters,9,2017,4,5,9,4,Yes,5,2,5,2,2,3,4,3,107700,19386,12924,1,1,0,Yes,Terminated,Retirement,140010,1,0,Moderate SDG,High Performer,Moderate Satisfaction,High Wellbeing,Long Promotion Delay,6-10 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,3,Match
E100806,335165,Australia,Victoria,Melbourne,Melbourne HQ,HQ,64,55-65,Female,No,Technology,IT Support Officer,1,Masters,5,2021,2,0,4,4,Yes,7,3,4,5,4,3,4,4,122100,21978,14652,1,1,0,Yes,Terminated,Family/Carer Responsibilities,158730,1,0,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,4-5 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,4,Match
E100890,940119,Australia,Victoria,Melbourne,Melbourne HQ,HQ,40,35-44,Female,No,Technology,IT Support Officer,1,Masters,7,2019,1,6,0,5,Yes,3,4,4,2,2,3,5,4,143900,25902,17268,1,1,0,Yes,Terminated,Family/Carer Responsibilities,187070,1,0,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Long Promotion Delay,6-10 Years,Technology | IT Support Officer | Level 1,Lower Observable Risk,Other,HQ,3,Mismatch
